,User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
38856,1000097,P00119242,F,36-45,3,C,3,0,18,,,3865
38857,1000099,P00178942,F,0-17,10,C,1,0,5,8.0,,8790
38858,1000100,P00127442,M,36-45,17,C,4+,0,1,2.0,15.0,11628
38859,1000102,P00173342,M,36-45,19,C,3,0,1,6.0,14.0,19039
38860,1000102,P00116042,M,36-45,19,C,3,0,8,,,7991
38861,1000103,P00073842,M,46-50,7,B,2,1,1,15.0,17.0,19117
38862,1000103,P00030842,M,46-50,7,B,2,1,1,2.0,15.0,19491
38863,1000104,P00284042,M,26-35,12,C,3,1,8,17.0,,9850
38864,1000107,P00117642,M,46-50,18,C,4+,0,10,16.0,,14634
38865,1000109,P00114442,M,46-50,15,C,1,1,5,6.0,,6867
38866,1000111,P00033342,M,36-45,15,C,3,0,5,14.0,,5281
38867,1000114,P00189742,F,26-35,2,C,0,0,2,4.0,,13139
38868,1000116,P00329542,M,26-35,17,C,2,1,1,15.0,16.0,19189
38869,1000117,P00190042,M,26-35,17,A,2,1,3,4.0,5.0,5748
38870,1000117,P00192042,M,26-35,17,A,2,1,5,9.0,14.0,1881
38871,1000117,P00118742,M,26-35,17,A,2,1,5,11.0,,8570
38872,1000118,P00183042,M,36-45,17,C,4+,0,15,16.0,,12893
38873,1000121,P00368842,M,36-45,7,C,2,0,15,,,16680
38874,1000123,P00148642,M,36-45,9,B,4+,1,6,10.0,13.0,19923
38875,1000127,P00112142,F,46-50,3,C,1,1,1,2.0,14.0,19568
38876,1000127,P00068542,F,46-50,3,C,1,1,8,,,7951
38877,1000129,P00046142,M,26-35,11,C,2,0,1,16.0,,15781
38878,1000131,P00010842,M,18-25,4,C,4+,0,8,16.0,,8111
38879,1000133,P00166342,F,26-35,0,C,1,1,8,16.0,,7904
38880,1000134,P00363442,M,26-35,0,C,3,1,1,,,11693
38881,1000136,P00110842,M,18-25,2,B,3,0,1,2.0,5.0,4217
38882,1000137,P00214442,F,46-50,6,C,4+,1,8,,,9915
38883,1000140,P00083842,F,36-45,1,B,3,0,5,14.0,,8818
38884,1000142,P00350442,M,26-35,7,A,2,0,2,3.0,15.0,12924
38885,1000145,P00021742,M,18-25,4,C,4+,0,5,,,7155
38886,1000146,P00140742,F,36-45,20,B,3,1,1,15.0,,4481
38887,1000148,P00243942,M,51-55,17,B,3,1,1,2.0,15.0,15481
38888,1000148,P00221142,M,51-55,17,B,3,1,1,,,15358
38889,1000148,P00148542,M,51-55,17,B,3,1,1,16.0,17.0,19429
38890,1000148,P00260042,M,51-55,17,B,3,1,5,8.0,,8624
38891,1000149,P00174842,M,26-35,1,B,2,1,17,,,13125
38892,1000150,P00015742,M,36-45,7,B,0,1,7,,,8794
38893,1000151,P00184942,F,26-35,20,A,1,1,1,8.0,17.0,19574
38894,1000151,P00309242,F,26-35,20,A,1,1,5,8.0,,8696
38895,1000157,P00150342,M,36-45,16,A,1,0,8,14.0,,7789
38896,1000157,P00027542,M,36-45,16,A,1,0,8,,,6008
38897,1000161,P00270242,M,46-50,16,C,4+,1,8,,,10034
38898,1000161,P00358042,M,46-50,16,C,4+,1,8,,,10006
38899,1000163,P00289842,M,18-25,4,A,1,0,1,16.0,,7729
38900,1000166,P00084242,M,18-25,4,B,1,1,8,14.0,,10058
38901,1000166,P00151342,M,18-25,4,B,1,1,7,,,12398
38902,1000169,P00127242,M,26-35,7,B,3,0,1,16.0,,15699
38903,1000173,P00184442,M,26-35,0,B,1,1,1,6.0,8.0,11548
38904,1000182,P00112442,M,18-25,4,C,0,0,6,8.0,,11989
38905,1000184,P00105342,F,26-35,0,C,4+,1,1,2.0,15.0,11920
38906,1000187,P00228742,F,46-50,1,B,1,0,8,16.0,,5908
38907,1000188,P00300042,M,55+,16,C,2,0,16,,,16197
38908,1000192,P00171342,M,18-25,1,B,2,0,13,16.0,,562
38909,1000192,P00170342,M,18-25,1,B,2,0,1,15.0,,8062
38910,1000193,P00025942,F,46-50,15,C,1,1,8,14.0,,5912
38911,1000195,P00036842,M,26-35,12,B,4+,1,1,14.0,16.0,7851
38912,1000195,P00103442,M,26-35,12,B,4+,1,11,,,1597
38913,1000197,P00025942,M,18-25,14,A,3,0,8,14.0,,9772
38914,1000198,P00316842,M,26-35,12,A,0,1,4,5.0,,2803
38915,1000198,P00001042,M,26-35,12,A,0,1,1,2.0,16.0,15448
38916,1000198,P00028842,M,26-35,12,A,0,1,6,8.0,,20078
38917,1000199,P00066242,M,18-25,4,B,1,0,1,2.0,5.0,4511
38918,1000199,P00339842,M,18-25,4,B,1,0,1,14.0,15.0,15340
38919,1000199,P00090842,M,18-25,4,B,1,0,11,15.0,,7538
38920,1000199,P0098742,M,18-25,4,B,1,0,8,,,2014
38921,1000199,P00319942,M,18-25,4,B,1,0,1,8.0,,7696
38922,1000199,P00304642,M,18-25,4,B,1,0,2,14.0,15.0,12891
38923,1000202,P00321942,M,18-25,4,A,3,0,5,,,6895
38924,1000202,P00256642,M,18-25,4,A,3,0,5,,,5169
38925,1000204,P00328142,M,26-35,7,B,1,1,8,16.0,,7957
38926,1000204,P00016042,M,26-35,7,B,1,1,1,16.0,,15416
38927,1000204,P00070342,M,26-35,7,B,1,1,1,2.0,14.0,15233
38928,1000204,P00102542,M,26-35,7,B,1,1,8,,,2006
38929,1000207,P00312742,M,26-35,12,B,1,1,15,,,13263
38930,1000208,P00202742,M,36-45,17,C,1,1,5,13.0,14.0,3736
38931,1000216,P00129842,M,46-50,13,B,1,0,6,8.0,15.0,12284
38932,1000216,P00062742,M,46-50,13,B,1,0,8,17.0,,6045
38933,1000223,P00258742,M,26-35,17,B,4+,0,5,,,7149
38934,1000225,P00334242,M,26-35,7,A,0,0,1,8.0,,12049
38935,1000225,P00010242,M,26-35,7,A,0,0,5,,,3464
38936,1000225,P00213742,M,26-35,7,A,0,0,8,,,7852
38937,1000225,P00184942,M,26-35,7,A,0,0,1,8.0,17.0,11734
38938,1000225,P00250342,M,26-35,7,A,0,0,16,,,8147
38939,1000225,P00249042,M,26-35,7,A,0,0,7,,,16331
38940,1000234,P00049542,M,36-45,7,C,2,0,8,,,9914
38941,1000235,P00115642,M,26-35,0,B,0,0,8,14.0,,7928
38942,1000235,P00285342,M,26-35,0,B,0,0,5,8.0,,8827
38943,1000238,P00276242,F,51-55,7,B,0,0,8,17.0,,9917
38944,1000238,P00331342,F,51-55,7,B,0,0,8,16.0,,5839
38945,1000240,P00127642,M,51-55,17,A,1,1,1,2.0,15.0,11469
38946,1000240,P00074642,M,51-55,17,A,1,1,5,9.0,14.0,3634
38947,1000240,P00274242,M,51-55,17,A,1,1,1,,,12116
38948,1000247,P00302842,M,26-35,17,B,1,0,8,13.0,,7881
38949,1000251,P00116842,M,55+,17,A,0,1,2,5.0,8.0,9582
38950,1000251,P00037442,M,55+,17,A,0,1,18,,,3096
38951,1000262,P00233642,F,26-35,1,C,1,0,1,15.0,,4544
38952,1000263,P00057642,F,26-35,7,C,1,0,1,15.0,16.0,15547
38953,1000264,P00233542,M,36-45,0,B,1,1,1,15.0,,12041
38954,1000264,P00251242,M,36-45,0,B,1,1,5,11.0,,7081
38955,1000267,P00062842,M,46-50,12,C,1,1,1,2.0,13.0,15272
38956,1000267,P00213242,M,46-50,12,C,1,1,5,8.0,,5445
38957,1000268,P0095642,F,18-25,12,C,1,0,5,,,6933
38958,1000268,P00145642,F,18-25,12,C,1,0,1,8.0,17.0,12003
38959,1000271,P00062842,M,18-25,4,C,1,0,1,2.0,13.0,19367
38960,1000272,P00208742,M,18-25,0,A,1,0,1,6.0,16.0,7728
38961,1000273,P00187842,M,18-25,4,B,2,1,1,16.0,,18967
38962,1000273,P00329542,M,18-25,4,B,2,1,1,15.0,16.0,11383
38963,1000273,P00325742,M,18-25,4,B,2,1,2,9.0,,13182
38964,1000274,P00177442,M,18-25,4,A,4+,0,1,6.0,8.0,19498
38965,1000280,P00114442,M,51-55,7,C,0,1,5,6.0,,8886
38966,1000281,P00051442,F,36-45,0,A,2,0,8,17.0,,8130
38967,1000285,P00305642,F,36-45,0,A,1,0,7,,,16470
38968,1000286,P00102642,M,26-35,1,C,3,0,4,8.0,9.0,2809
38969,1000287,P00085342,M,51-55,13,B,1,1,10,13.0,,23578
38970,1000293,P00084242,M,55+,1,C,1,1,8,14.0,,9961
38971,1000293,P00000242,M,55+,1,C,1,1,2,4.0,9.0,6543
38972,1000294,P00103042,F,46-50,9,C,3,1,1,14.0,,11742
38973,1000295,P00113142,M,18-25,0,C,4+,0,1,5.0,12.0,15393
38974,1000299,P00370242,M,26-35,12,C,4+,0,5,,,5249
38975,1000300,P00085042,M,26-35,7,B,4+,1,5,6.0,,6857
38976,1000300,P00114442,M,26-35,7,B,4+,1,5,6.0,,8852
38977,1000301,P00003442,M,18-25,4,B,4+,0,4,5.0,8.0,3474
38978,1000301,P00299142,M,18-25,4,B,4+,0,5,,,8828
38979,1000301,P00050542,M,18-25,4,B,4+,0,5,,,1955
38980,1000305,P00194042,F,18-25,0,B,3,1,8,11.0,,2230
38981,1000308,P00113942,M,26-35,2,A,3,1,8,,,7972
38982,1000308,P00318742,M,26-35,2,A,3,1,1,8.0,,15332
38983,1000308,P00159442,M,26-35,2,A,3,1,5,8.0,,5407
38984,1000309,P00005042,M,26-35,4,B,1,0,6,16.0,,20186
38985,1000310,P00158842,F,18-25,4,C,1,0,8,14.0,,8077
38986,1000314,P00212142,F,55+,9,C,1,0,8,,,8071
38987,1000314,P00202242,F,55+,9,C,1,0,10,16.0,,23671
38988,1000314,P00175842,F,55+,9,C,1,0,5,,,5173
38989,1000319,P00241042,F,51-55,6,B,3,1,8,,,6014
38990,1000319,P00130142,F,51-55,6,B,3,1,8,,,7934
38991,1000319,P00173842,F,51-55,6,B,3,1,1,2.0,15.0,11952
38992,1000319,P00117942,F,51-55,6,B,3,1,5,15.0,,6878
38993,1000321,P00057742,M,18-25,4,B,3,0,2,8.0,18.0,10132
38994,1000325,P00275142,F,51-55,3,A,1,0,5,8.0,,3761
38995,1000326,P00110742,M,51-55,11,B,1,1,1,2.0,8.0,15628
38996,1000328,P00160942,M,36-45,12,C,2,0,1,16.0,,11741
38997,1000329,P00036342,M,36-45,7,A,1,0,5,8.0,,5353
38998,1000329,P0097242,M,36-45,7,A,1,0,1,16.0,,15566
38999,1000329,P00263542,M,36-45,7,A,1,0,16,,,12646
39000,1000329,P00044142,M,36-45,7,A,1,0,8,16.0,,4039
39001,1000329,P00066242,M,36-45,7,A,1,0,1,2.0,5.0,11455
39002,1000331,P00115142,M,26-35,7,B,1,0,1,8.0,17.0,15363
39003,1000331,P00114142,M,26-35,7,B,1,0,8,,,10070
39004,1000338,P00234742,M,36-45,7,A,1,0,8,,,4131
39005,1000338,P00057442,M,36-45,7,A,1,0,5,14.0,16.0,6984
39006,1000338,P00057342,M,36-45,7,A,1,0,4,5.0,,2134
39007,1000340,P00310842,F,26-35,3,C,1,1,6,8.0,10.0,11999
39008,1000343,P00009342,F,36-45,3,B,2,0,1,16.0,,15512
39009,1000343,P00194442,F,36-45,3,B,2,0,5,,,8796
39010,1000344,P00025442,M,36-45,14,C,1,1,1,2.0,9.0,19193
39011,1000344,P00127642,M,36-45,14,C,1,1,1,2.0,15.0,15503
39012,1000346,P00129542,F,26-35,0,B,2,0,8,14.0,,7857
39013,1000348,P00321742,M,51-55,7,B,2,1,5,8.0,17.0,3489
39014,1000352,P00130642,M,18-25,4,A,0,0,11,16.0,,6126
39015,1000352,P00241942,M,18-25,4,A,0,0,8,14.0,,7883
39016,1000354,P00338442,M,36-45,1,A,1,0,1,16.0,,19591
39017,1000355,P00150542,M,18-25,3,B,2,0,5,,,3554
39018,1000355,P00278242,M,18-25,3,B,2,0,1,,,15275
39019,1000357,P00159542,M,18-25,0,A,4+,0,10,15.0,16.0,18752
39020,1000365,P00252042,F,18-25,4,A,1,0,5,14.0,,8649
39021,1000366,P00044142,M,51-55,15,B,1,1,8,16.0,,5835
39022,1000366,P0094942,M,51-55,15,B,1,1,4,8.0,,2764
39023,1000369,P00000142,M,36-45,1,B,2,0,3,4.0,5.0,13405
39024,1000377,P00071442,M,26-35,17,B,2,0,15,17.0,,21513
39025,1000378,P00184942,F,18-25,0,A,1,1,1,8.0,17.0,7644
39026,1000381,P00112542,M,36-45,17,C,2,0,1,11.0,15.0,19410
39027,1000382,P00359742,F,36-45,20,B,0,1,1,5.0,,7766
39028,1000388,P00271142,F,26-35,0,B,3,1,5,,,7061
39029,1000391,P00200242,M,46-50,11,C,2,1,8,10.0,16.0,8075
39030,1000392,P00055642,M,18-25,7,A,0,0,4,5.0,,2057
39031,1000393,P00211242,M,36-45,17,C,4+,0,8,12.0,,9738
39032,1000393,P00255742,M,36-45,17,C,4+,0,3,4.0,,10668
39033,1000398,P00220442,M,26-35,17,B,3,1,5,14.0,,7037
39034,1000398,P00242742,M,26-35,17,B,3,1,1,2.0,9.0,11602
39035,1000402,P00303242,M,26-35,11,B,1,1,5,8.0,,6940
39036,1000403,P00070042,M,18-25,4,A,2,0,1,2.0,16.0,19697
39037,1000408,P00086242,M,26-35,11,A,0,0,10,,,23077
39038,1000409,P00324942,M,18-25,12,B,4+,0,5,,,7105
39039,1000409,P00155642,M,18-25,12,B,4+,0,8,,,7869
39040,1000409,P00224342,M,18-25,12,B,4+,0,8,,,6184
39041,1000411,P00078742,F,46-50,1,B,0,1,5,8.0,14.0,5426
39042,1000411,P00100642,F,46-50,1,B,0,1,5,15.0,,7059
39043,1000411,P00046742,F,46-50,1,B,0,1,1,2.0,15.0,11653
39044,1000412,P00144242,M,36-45,15,A,1,1,5,14.0,,8701
39045,1000412,P00089342,M,36-45,15,A,1,1,8,,,9836
39046,1000413,P00003442,M,26-35,11,C,0,0,4,5.0,8.0,3424
39047,1000413,P00312142,M,26-35,11,C,0,0,8,,,9759
39048,1000418,P00182342,F,26-35,3,B,0,1,1,5.0,6.0,11472
39049,1000418,P00177142,F,26-35,3,B,0,1,8,13.0,,9848
39050,1000424,P00121042,M,26-35,17,A,3,0,15,,,21372
39051,1000424,P00189642,M,26-35,17,A,3,0,8,13.0,,7807
39052,1000424,P00303142,M,26-35,17,A,3,0,5,,,5235
39053,1000424,P00101042,M,26-35,17,A,3,0,5,12.0,,7072
39054,1000425,P00287242,M,26-35,12,B,1,1,5,,,7045
39055,1000429,P00270042,M,18-25,0,C,1,0,8,14.0,,7756
39056,1000429,P00322142,M,18-25,0,C,1,0,1,14.0,,4427
39057,1000429,P00120042,M,18-25,0,C,1,0,1,2.0,,12027
39058,1000429,P00074642,M,18-25,0,C,1,0,5,9.0,14.0,5386
39059,1000429,P00113042,M,18-25,0,C,1,0,11,16.0,,7620
39060,1000431,P00242742,M,18-25,10,B,3,0,1,2.0,9.0,19019
39061,1000431,P00157542,M,18-25,10,B,3,0,8,14.0,,5946
39062,1000433,P00052642,M,51-55,6,C,3,1,5,14.0,,8623
39063,1000435,P00147942,M,26-35,7,A,4+,0,1,16.0,,19257
39064,1000435,P00278242,M,26-35,7,A,4+,0,1,,,19455
39065,1000438,P00052842,M,18-25,11,A,3,0,10,15.0,,23256
39066,1000438,P00245642,M,18-25,11,A,3,0,5,11.0,12.0,8592
39067,1000451,P00147942,M,55+,13,C,4+,1,1,16.0,,15821
39068,1000451,P0097742,M,55+,13,C,4+,1,8,,,9768
39069,1000453,P00047942,M,18-25,4,B,1,0,5,13.0,,5354
39070,1000457,P00220342,M,18-25,4,B,2,0,5,,,6926
39071,1000461,P00315542,M,51-55,7,B,0,0,5,,,5469
39072,1000461,P00348342,M,51-55,7,B,0,0,8,17.0,,5989
39073,1000463,P00131542,M,26-35,7,A,4+,1,8,12.0,,8074
39074,1000463,P00344742,M,26-35,7,A,4+,1,5,,,3568
39075,1000466,P00089142,M,26-35,5,A,2,0,5,,,7007
39076,1000467,P00019042,F,36-45,3,B,4+,1,5,8.0,14.0,5400
39077,1000468,P00242742,F,0-17,10,B,1,0,1,2.0,9.0,4424
39078,1000474,P00142142,M,26-35,17,B,1,0,1,2.0,15.0,8123
39079,1000476,P00241242,M,36-45,0,B,0,0,1,11.0,15.0,11810
39080,1000476,P00117142,M,36-45,0,B,0,0,2,17.0,,13028
39081,1000477,P00241242,M,36-45,14,A,1,0,1,11.0,15.0,7855
39082,1000479,P00258742,M,26-35,12,C,0,0,5,,,5339
39083,1000482,P00119742,M,26-35,14,A,2,1,5,8.0,12.0,8752
39084,1000482,P00036342,M,26-35,14,A,2,1,5,8.0,,6909
39085,1000482,P00219442,M,26-35,14,A,2,1,8,,,3936
39086,1000490,P00190542,M,0-17,10,B,1,0,3,4.0,,13458
39087,1000496,P00120042,M,18-25,4,A,3,0,1,2.0,,19627
39088,1000499,P00212142,F,26-35,1,A,1,0,8,,,9979
39089,1000509,P00006942,M,26-35,2,A,0,1,1,5.0,6.0,7674
39090,1000509,P00159542,M,26-35,2,A,0,1,10,15.0,16.0,23239
39091,1000509,P00189642,M,26-35,2,A,0,1,8,13.0,,10038
39092,1000509,P00141842,M,26-35,2,A,0,1,5,14.0,,5171
39093,1000516,P00111142,F,55+,14,C,2,0,1,15.0,16.0,11731
39094,1000516,P00173842,F,55+,14,C,2,0,1,2.0,15.0,11679
39095,1000517,P00087242,F,26-35,14,A,1,0,14,,,18437
39096,1000518,P00279442,F,36-45,12,C,4+,0,16,,,12424
39097,1000518,P00124242,F,36-45,12,C,4+,0,11,14.0,,7623
39098,1000520,P00226342,F,36-45,20,A,2,0,11,15.0,,6148
39099,1000524,P00155142,M,18-25,0,A,0,0,1,16.0,,8120
39100,1000524,P00252842,M,18-25,0,A,0,0,8,,,9711
39101,1000524,P00261842,M,18-25,0,A,0,0,2,14.0,,6432
39102,1000529,P00350942,M,36-45,12,C,1,0,3,4.0,5.0,10841
39103,1000531,P00077042,F,18-25,14,B,0,0,5,,,5319
39104,1000531,P00161542,F,18-25,14,B,0,0,2,15.0,16.0,12967
39105,1000531,P00033642,F,18-25,14,B,0,0,5,8.0,,5278
39106,1000533,P00111942,M,26-35,12,A,1,0,8,17.0,,9842
39107,1000533,P00258342,M,26-35,12,A,1,0,11,,,4589
39108,1000533,P00299142,M,26-35,12,A,1,0,5,,,6968
39109,1000536,P00147942,M,26-35,20,C,1,0,1,16.0,,19130
39110,1000536,P00191642,M,26-35,20,C,1,0,3,4.0,12.0,10842
39111,1000540,P00278642,M,18-25,1,B,1,0,5,,,8575
39112,1000543,P00327342,M,26-35,5,B,4+,1,16,,,20664
39113,1000543,P00123842,M,26-35,5,B,4+,1,11,15.0,,4701
39114,1000543,P00217942,M,26-35,5,B,4+,1,5,,,7136
39115,1000549,P00062842,M,26-35,6,A,3,0,1,2.0,13.0,11689
39116,1000549,P00302642,M,26-35,6,A,3,0,16,,,4395
39117,1000549,P00241242,M,26-35,6,A,3,0,1,11.0,15.0,11377
39118,1000549,P00148742,M,26-35,6,A,3,0,8,17.0,,9760
39119,1000550,P00111142,M,46-50,8,B,1,1,1,15.0,16.0,19564
39120,1000550,P00241542,M,46-50,8,B,1,1,1,6.0,,15164
39121,1000550,P00072442,M,46-50,8,B,1,1,2,,,12950
39122,1000550,P00197042,M,46-50,8,B,1,1,5,,,8655
39123,1000550,P00043742,M,46-50,8,B,1,1,5,8.0,,3635
39124,1000550,P00153842,M,46-50,8,B,1,1,8,14.0,16.0,7986
39125,1000551,P00005742,M,36-45,20,A,4+,1,8,14.0,,7906
39126,1000551,P00046242,M,36-45,20,A,4+,1,8,,,7785
39127,1000551,P00283142,M,36-45,20,A,4+,1,13,14.0,16.0,776
39128,1000552,P00275742,M,51-55,18,C,3,1,8,16.0,,10007
39129,1000559,P00255842,F,26-35,7,C,1,0,16,,,20649
39130,1000560,P00145042,M,46-50,15,C,1,1,1,2.0,5.0,15729
39131,1000563,P00059642,M,26-35,4,A,3,0,1,2.0,3.0,4252
39132,1000563,P00105342,M,26-35,4,A,3,0,1,2.0,15.0,12122
39133,1000563,P00233942,M,26-35,4,A,3,0,1,15.0,,11797
39134,1000563,P00016842,M,26-35,4,A,3,0,1,2.0,15.0,4052
39135,1000564,P00302742,M,46-50,1,C,1,0,8,,,7772
39136,1000566,P00218042,M,26-35,17,A,3,0,5,,,3709
39137,1000566,P00032042,M,26-35,17,A,3,0,1,2.0,15.0,7729
39138,1000566,P00208342,M,26-35,17,A,3,0,1,16.0,,7909
39139,1000566,P00014042,M,26-35,17,A,3,0,1,,,11811
39140,1000566,P00221042,M,26-35,17,A,3,0,1,17.0,,4086
39141,1000568,P00084442,F,51-55,17,C,1,1,13,16.0,,770
39142,1000569,P00033642,F,18-25,4,C,3,1,5,8.0,,3740
39143,1000570,P00035342,M,26-35,4,A,4+,0,2,4.0,14.0,10134
39144,1000570,P00025542,M,26-35,4,A,4+,0,8,,,7832
39145,1000585,P00064042,M,18-25,1,A,1,0,3,4.0,12.0,8280
39146,1000586,P00218642,M,36-45,14,C,3,1,5,,,5352
39147,1000587,P00045842,M,26-35,20,B,3,0,5,14.0,,6958
39148,1000587,P00126142,M,26-35,20,B,3,0,8,16.0,,7911
39149,1000588,P00214442,F,26-35,11,B,1,0,8,,,7797
39150,1000589,P00093342,M,18-25,2,A,1,0,1,8.0,18.0,19231
39151,1000590,P00048842,F,36-45,6,C,1,0,8,,,7786
39152,1000591,P00154442,M,26-35,0,C,1,0,8,14.0,,3887
39153,1000591,P00202342,M,26-35,0,C,1,0,16,,,16379
39154,1000594,P00266942,F,55+,13,B,3,0,8,13.0,14.0,9696
39155,1000604,P00265542,M,46-50,17,C,2,1,5,8.0,,8876
39156,1000604,P00025442,M,46-50,17,C,2,1,1,2.0,9.0,18951
39157,1000604,P00339942,M,46-50,17,C,2,1,1,,,11969
39158,1000615,P00349442,M,51-55,17,C,3,0,6,8.0,,16385
39159,1000620,P00161442,M,18-25,0,A,3,0,5,14.0,,6927
39160,1000622,P00085942,M,26-35,0,B,1,1,2,4.0,8.0,15944
39161,1000623,P00114342,M,26-35,17,C,3,1,1,8.0,17.0,19430
39162,1000624,P00031042,M,26-35,1,B,3,0,8,,,6152
39163,1000624,P00213242,M,26-35,1,B,3,0,5,8.0,,5142
39164,1000631,P00073642,M,36-45,17,C,3,1,8,,,8139
39165,1000631,P00124242,M,36-45,17,C,3,1,11,14.0,,6020
39166,1000632,P00192942,M,46-50,17,C,2,0,5,,,5279
39167,1000634,P00030942,F,0-17,10,C,4+,0,4,5.0,9.0,3449
39168,1000634,P0094942,F,0-17,10,C,4+,0,4,8.0,,3520
39169,1000637,P00057342,M,36-45,12,B,2,1,4,5.0,,2866
39170,1000639,P00339842,M,46-50,17,B,2,1,1,14.0,15.0,12037
39171,1000639,P00130842,M,46-50,17,B,2,1,5,14.0,,7116
39172,1000644,P00368642,M,26-35,20,C,2,1,11,15.0,,1565
39173,1000648,P00213742,F,26-35,12,B,1,1,8,,,5864
39174,1000648,P00306042,F,26-35,12,B,1,1,2,8.0,,6774
39175,1000651,P00090842,M,36-45,7,B,2,0,11,15.0,,6123
39176,1000651,P00251642,M,36-45,7,B,2,0,1,2.0,4.0,4344
39177,1000651,P00116142,M,36-45,7,B,2,0,10,13.0,16.0,23665
39178,1000651,P00339942,M,36-45,7,B,2,0,1,,,15397
39179,1000654,P00028042,M,51-55,7,C,4+,1,1,16.0,,15382
39180,1000654,P00182142,M,51-55,7,C,4+,1,1,5.0,6.0,15723
39181,1000654,P00115542,M,51-55,7,C,4+,1,8,,,8118
39182,1000655,P00003442,F,26-35,2,B,2,0,4,5.0,8.0,2088
39183,1000655,P00174442,F,26-35,2,B,2,0,5,,,1750
39184,1000655,P00201442,F,26-35,2,B,2,0,1,6.0,8.0,7898
39185,1000661,P00115442,M,46-50,1,C,2,1,8,,,9987
39186,1000662,P00186842,M,18-25,4,B,2,0,3,4.0,,13391
39187,1000664,P00265242,M,36-45,18,C,2,1,5,8.0,,8750
39188,1000667,P00358342,M,26-35,18,C,2,1,11,15.0,16.0,4453
39189,1000669,P00140542,M,26-35,17,B,2,0,1,2.0,4.0,15325
39190,1000669,P00129342,M,26-35,17,B,2,0,1,5.0,15.0,15272
39191,1000669,P00238442,M,26-35,17,B,2,0,6,,,20316
39192,1000673,P00115842,M,26-35,20,A,4+,0,16,,,20384
39193,1000674,P00057642,M,26-35,17,C,4+,0,1,15.0,16.0,15860
39194,1000676,P00216342,M,18-25,16,B,1,1,3,4.0,5.0,10777
39195,1000676,P00182342,M,18-25,16,B,1,1,1,5.0,6.0,11981
39196,1000676,P00039542,M,18-25,16,B,1,1,8,,,6082
39197,1000677,P00031042,M,51-55,2,B,1,1,8,,,9873
39198,1000678,P00274342,M,26-35,0,A,0,1,2,8.0,14.0,9766
39199,1000683,P00002142,M,26-35,4,A,3,1,1,5.0,8.0,11505
39200,1000687,P00000742,F,26-35,7,C,4+,0,5,14.0,,5243
39201,1000689,P00002942,F,51-55,0,A,0,1,2,15.0,,9804
39202,1000690,P00277442,M,26-35,12,C,3,0,1,6.0,15.0,19093
39203,1000691,P00237542,M,36-45,11,B,2,1,1,15.0,16.0,19234
39204,1000692,P00202142,F,26-35,0,A,0,1,8,16.0,17.0,9704
39205,1000692,P00182342,F,26-35,0,A,0,1,1,5.0,6.0,11835
39206,1000695,P00154042,F,18-25,1,A,2,0,1,2.0,15.0,18964
39207,1000698,P00032042,M,18-25,4,A,1,0,1,2.0,15.0,8158
39208,1000700,P00344242,M,51-55,17,C,1,1,8,10.0,,9963
39209,1000702,P00073842,M,36-45,7,B,2,1,1,15.0,17.0,15400
39210,1000707,P00250242,M,36-45,7,C,1,0,5,,,5404
39211,1000712,P00249642,M,26-35,0,B,2,0,3,5.0,,13315
39212,1000714,P00351142,M,18-25,4,B,2,0,1,8.0,17.0,19468
39213,1000714,P00144042,M,18-25,4,B,2,0,2,3.0,4.0,15996
39214,1000718,P00034442,M,18-25,2,C,2,0,1,14.0,16.0,8171
39215,1000720,P00044542,M,18-25,0,B,0,0,8,18.0,,4113
39216,1000721,P00289842,F,36-45,9,B,1,0,1,16.0,,19483
39217,1000721,P0099042,F,36-45,9,B,1,0,5,12.0,14.0,5384
39218,1000721,P00045042,F,36-45,9,B,1,0,6,8.0,16.0,16559
39219,1000721,P00171342,F,36-45,9,B,1,0,13,16.0,,744
39220,1000721,P00358442,F,36-45,9,B,1,0,1,15.0,,11546
39221,1000727,P00114542,M,36-45,11,B,4+,1,5,,,8891
39222,1000727,P00299142,M,36-45,11,B,4+,1,5,,,7088
39223,1000737,P00283142,M,0-17,19,A,2,0,13,14.0,16.0,757
39224,1000739,P00251242,M,36-45,12,C,3,0,5,11.0,,8674
39225,1000744,P00196342,M,26-35,17,B,2,0,2,9.0,14.0,9750
39226,1000746,P00237242,F,18-25,19,B,3,0,1,6.0,,7671
39227,1000749,P00085242,M,36-45,18,B,0,0,8,14.0,17.0,9974
39228,1000752,P00289942,F,26-35,3,A,3,0,3,4.0,5.0,13361
39229,1000752,P00071442,F,26-35,3,A,3,0,15,17.0,,21180
39230,1000752,P00076142,F,26-35,3,A,3,0,8,,,3887
39231,1000752,P00011942,F,26-35,3,A,3,0,8,13.0,14.0,2243
39232,1000753,P00004842,M,0-17,10,C,1,0,3,4.0,12.0,5689
39233,1000753,P00229342,M,0-17,10,C,1,0,5,14.0,,7052
39234,1000754,P00150542,M,36-45,7,C,3,0,5,,,3626
39235,1000754,P00085942,M,36-45,7,C,3,0,2,4.0,8.0,16377
39236,1000755,P00114342,F,36-45,0,B,3,1,1,8.0,17.0,15283
39237,1000757,P00225542,M,26-35,12,A,1,0,5,8.0,,5388
39238,1000757,P00163442,M,26-35,12,A,1,0,6,8.0,13.0,16074
